	Easting	Northing	Elevation
4472	168805.08545388927	104356.96862170193	268.276
4473	168805.675661941	104356.92586041242	268.309
4474	168806.99198410878	104356.76203466859	268.30400000000003
4475	168807.64397837556	104356.65942990594	268.26099999999997
4476	168808.3183227435	104356.58934658952	268.257
4477	168809.5326360778	104356.46482996084	268.254
4478	168810.12338117027	104356.47156799305	268.316
4479	168810.7534884814	104356.40670353826	268.322
4480	168811.37651350803	104356.42801642977	268.377
4481	168811.9998369237	104356.36553793028	268.39099999999996
4482	168812.63698311607	104356.32683758531	268.361
4483	168813.253648798	104356.29807499237	268.347
4484	168813.9233285072	104356.26950128097	268.41200000000003
4485	168814.56316443568	104356.30996873043	268.461
4486	168815.14830696658	104356.22103041597	268.465
4487	168815.82443316723	104356.184693872	268.48900000000003
4488	168816.4371518659	104356.06267059874	268.466
4489	168817.0128215286	104355.93013404869	268.438
4490	168817.59069221496	104355.8471023133	268.488
4491	168818.1943725913	104355.7263447186	268.504
4492	168818.79531710016	104355.63950229622	268.573
4493	168819.3471840632	104355.44848597143	268.545
4494	168819.96447127848	104355.44549442735	268.562
4495	168820.57604375604	104355.34497182537	268.532
4496	168821.21304553468	104355.28013317939	268.526
4497	168821.82100056985	104355.19405760709	268.587
4498	168822.39833920487	104355.06022991613	268.623
4499	168823.0100774392	104355.04665219877	268.70599999999996
4500	168823.65287793407	104354.98906439543	268.715
4501	168824.29729293374	104355.01212345809	268.718
4502	168824.88324198013	104354.9971563872	268.697
4503	168825.46727337464	104354.95326300431	268.755
4504	168826.05967750694	104354.92812307365	268.828
4505	168826.6665682149	104354.80719250254	268.89799999999997
4506	168827.3040931076	104354.76237767376	268.95599999999996
4507	168827.98816183594	104354.69881988596	268.93
4508	168828.67009628692	104354.63377151918	268.91200000000003
4509	168829.2948721361	104354.63080775738	268.927
4510	168830.5450934169	104354.63711802755	269.061
4511	168831.807346994	104354.46921269316	269.08099999999996
4512	168832.45943776923	104354.37309968378	269.061
4513	168833.10446857632	104354.29012368526	269.068
4514	168833.72391941422	104354.247099014	269.124
4515	168834.3145303182	104354.15818230994	269.17900000000003
4516	168834.91806696792	104354.14457672648	269.245
4517	168835.49138698584	104354.0378018627	269.256
4518	168836.04028868783	104353.94521438144	269.254
4519	168836.608739109	104353.8706786884	269.329
4520	168837.22621041862	104353.78278499655	269.42
4521	168837.88362826104	104353.75954665802	269.449
4522	168838.552481927	104353.66275264695	269.448
4523	168839.22901678906	104353.61196077615	269.427
4524	168840.44275470584	104353.41589184478	269.422
4525	168841.04970498697	104353.37838489562	269.493
4526	168841.62954364592	104353.27701001521	269.518
4527	168842.20799993363	104353.2299471004	269.553
4528	168842.70414236424	104353.06580017321	269.52299999999997
4529	168843.73181422445	104352.88074735552	269.585
4530	168844.2897648541	104352.8506666394	269.643
4531	168844.84358725735	104352.87822496053	269.693
4532	168845.87311038037	104352.54079541005	269.71299999999997
4533	168846.3722801848	104352.36108756252	269.711
4534	168846.89590356383	104352.25728812162	269.765
4535	168847.5090692431	104352.24353294633	269.835
4536	168848.10486260112	104352.1348004276	269.853
4537	168848.70114144444	104352.12320971861	269.876
4538	168849.2797498629	104352.06687903404	269.877
4539	168849.8074721627	104352.08025573473	269.871
4540	168850.369270067	104352.07132289931	269.925
4541	168851.5147860851	104351.9398966534	270.059
4542	168852.08745501403	104351.81588076241	270.084
4543	168852.70792007903	104351.75525066629	270.072
4544	168853.34123984724	104351.68984659761	270.053
4545	168853.94698985713	104351.65567371529	270.108
4546	168855.26636274502	104351.63702471275	270.214
4547	168855.92085357453	104351.70127832703	270.238
4548	168856.50292799406	104351.60640140902	270.209
4549	168857.11632778653	104351.56039176602	270.176
4550	168857.73886924487	104351.48419760726	270.184
4551	168858.33637772268	104351.39456667844	270.212
4552	168858.9846201471	104351.37778655905	270.15
4553	168859.6248278923	104351.2808929449	270.134
4554	168860.27291572944	104351.27412304562	270.156
4555	168860.908475448	104351.14736653678	270.089
4556	168861.5436740771	104351.0884585157	270.06
4557	168862.10980913974	104351.03004550003	270.053
4558	168862.58931953294	104350.89679978788	270.086
4559	168863.13398004053	104350.86037062295	270.10900000000004
4560	168863.68928136717	104350.70681827981	270.121
4561	168864.23885577527	104350.65909849014	270.134
4562	168864.75631087742	104350.51857321057	270.16900000000004
4563	168865.3147293385	104350.42416893132	270.19599999999997
4564	168865.89107769218	104350.36838813312	270.259
4565	168866.41146315366	104350.27273585182	270.311
4566	168866.96101017672	104350.26598560251	270.41900000000004
4567	168867.56879670126	104350.1941890642	270.413
4568	168868.18899990973	104350.14041896816	270.41700000000003
4569	168868.82387294617	104350.10616642423	270.385
4570	168869.36387496893	104350.04284091294	270.444
4571	168869.91149964242	104350.04183093738	270.517
4572	168870.4896900094	104349.96955824923	270.508
4573	168871.0718887134	104349.90656903107	270.545
4574	168871.64949704322	104349.79758881405	270.527
4575	168872.22250505557	104349.71195032354	270.551
4576	168872.79305100016	104349.65003195219	270.624
4577	168873.3626496946	104349.55381464493	270.684
4578	168873.9469340135	104349.60576984286	270.697
4579	168874.5989397065	104349.56713004131	270.66
4580	168875.21545786483	104349.54671630822	270.637
4581	168875.80423800324	104349.47151593305	270.654
4582	168876.34605304603	104349.3333034059	270.69
4583	168876.8945881061	104349.2438703347	270.849
4584	168877.45941213335	104349.12001453247	270.844
4585	168878.0089183175	104349.05820692144	270.849
4586	168878.55583492378	104349.0225289287	270.795
4587	168879.1321981499	104348.96267122962	270.827
4588	168879.6845835305	104348.96001084335	270.875
4589	168880.24754172558	104348.92587341182	270.901
4590	168880.78274220802	104348.94224603381	270.901
4591	168881.31536727358	104348.84775124863	270.888
4592	168881.80710746004	104348.78499603644	270.863
4593	168882.32001451528	104348.65335453488	270.853
4594	168882.7744845795	104348.57545027416	270.867
4595	168883.23235148864	104348.61138255708	270.909
4596	168883.70968685648	104348.52151030116	270.926
4597	168884.25396995817	104348.49101417139	270.96299999999997
4598	168884.7448809857	104348.36096270755	270.972
4599	168885.1591639545	104348.38561644964	270.948
4600	168885.56850469313	104348.3629802186	270.992
4601	168885.9619920898	104348.28615588788	271.008
4602	168886.42586415564	104348.33805274405	270.986
4603	168887.6428022916	104348.211894962	270.982
4604	168888.8244510782	104348.0485349372	270.941
4605	168889.46692660963	104348.01579509955	270.937
4606	168890.12297164928	104347.91136115044	270.976
4607	168890.8167693479	104347.88659103587	270.986
4608	168891.52866255204	104347.75436433405	270.981
4609	168892.2411129131	104347.73225645442	270.962
4610	168892.9249379546	104347.60437872354	270.955
4611	168894.28946996233	104347.38958173152	270.95599999999996
4612	168894.94457653997	104347.34817479737	270.953
4613	168896.22739110043	104347.31513084564	271.029
4614	168896.91762940367	104347.25531165488	271.06
4615	168898.23853166492	104346.97566139232	271.077
4616	168898.93592371355	104346.87656713929	271.062
4617	168899.6367253858	104346.85441857763	271.043
4618	168900.28067977584	104346.77385686617	270.992
4619	168900.8897027762	104346.65572314896	271.027
4620	168902.11819829914	104346.38927609287	271.091
4621	168902.74661665762	104346.33201718703	271.145
4622	168903.38619609698	104346.17858518846	271.1
4623	168904.77459383645	104346.00466027111	271.047
4624	168905.43465831236	104345.90654557664	271.036
4625	168906.10139654484	104345.80363492295	271.068
4626	168906.7646038925	104345.6577031659	271.117
4627	168907.4051830905	104345.557109016	271.159
4628	168908.07013491268	104345.38875247538	271.176
4629	168908.7544183742	104345.33225038741	271.223
4630	168909.38056760636	104345.1784002753	271.217
4631	168909.99068799592	104345.05267088022	271.203
4632	168911.26570135533	104344.77508417796	271.14799999999997
4633	168911.94032753218	104344.69352139533	271.144
4634	168912.62936768238	104344.6032973621	271.153
4635	168913.33620260874	104344.5561456848	271.20099999999996
4636	168914.0239504862	104344.42847010121	271.22700000000003
4637	168915.391050212	104344.2937726304	271.302
4638	168916.12052351754	104344.26486979052	271.312
4639	168916.8250841	104344.18897626922	271.288
4640	168918.21390981454	104344.02858926822	271.221
4641	168918.90998982615	104343.96415931918	271.232
4642	168919.5895129852	104343.90931001026	271.245
4643	168920.22608042063	104343.80054624658	271.29
4644	168920.90700278152	104343.75330277253	271.328
4645	168922.27452917676	104343.56596019957	271.28700000000003
4646	168922.94319114083	104343.45712634269	271.233
4647	168923.60164660861	104343.37699017394	271.212
4648	168924.92701103416	104343.17967202328	271.284
4649	168925.553472389	104343.13798086904	271.36
4650	168926.1910553921	104343.01123943832	271.361
4651	168926.85336180608	104342.95113869384	271.35400000000004
4652	168927.50540265546	104342.83668440953	271.339
4653	168928.8229367992	104342.66844410356	271.263
4654	168929.46456926936	104342.60585964378	271.29
4655	168930.0643934493	104342.60040839203	271.37
4656	168930.70695304795	104342.47813449707	271.402
4657	168931.36903713003	104342.41376973875	271.44599999999997
4658	168932.02108346	104342.29783297796	271.431
4659	168932.6728057169	104342.20599475596	271.403
4660	168933.32298944824	104342.0791139612	271.329
4661	168933.9423630397	104341.95879655518	271.35200000000003
4662	168934.58807231308	104341.88640209474	271.4
4663	168935.23479108015	104341.76451442018	271.426
4664	168935.86107601086	104341.73895206209	271.41900000000004
4665	168936.4561114413	104341.61039091554	271.418
4666	168937.05516698753	104341.52095978707	271.414
4667	168937.6736084113	104341.39544879086	271.39
4668	168938.35140769326	104341.29109879397	271.363
4669	168938.98453072045	104341.18176879175	271.362
4670	168939.64396356806	104341.09440822992	271.393
4671	168940.28706063694	104341.02126357518	271.465
4672	168940.9333931352	104340.90771738347	271.522
4673	168941.57972563346	104340.79417119175	
4674	168942.91788815573	104340.5590859087	
4675	168944.256050678	104340.32400062564	
4676	168945.59421320027	104340.08891534258	
4677	168946.93237572254	104339.85383005952	
4678	168948.2705382448	104339.61874477647	
4679	168949.60870076707	104339.38365949341	
4680	168950.94686328934	104339.14857421035	
4681	168952.2850258116	104338.9134889273	
4682	168953.62318833388	104338.67840364424	
4683	168954.96135085615	104338.44331836118	
4684	168956.2995133784	104338.20823307813	
4685	168957.63767590068	104337.97314779507	
4686	168958.97583842295	104337.73806251201	
4687	168960.31400094522	104337.50297722896	
4688	168961.6521634675	104337.2678919459	
4689	168962.99032598975	104337.03280666284	
4690	168964.32848851202	104336.79772137979	
4691	168965.6666510343	104336.56263609673	
4692	168967.00481355656	104336.32755081367	
4693	168968.34297607883	104336.09246553062	
4694	169020.24411494902	104330.23902942147	272.064
4695	169020.26311155924	104330.27821335848	272.082
4696	169020.2663790121	104330.2620969126	272.096
4697	169020.28624027027	104330.22620437108	272.129
4698	169020.2805867588	104330.2117242422	272.14799999999997
4699	169020.2722761434	104330.20891359448	272.145
4700	169020.29333085447	104330.23772356566	272.145
4701	169020.3050272407	104330.2905994663	272.153
4702	169020.35586243292	104330.23572412785	272.145
4703	169020.34810804407	104330.21048429608	272.13
4704	169020.32067205996	104330.23726586066	272.121
4705	169020.32877236817	104330.26547304913	272.126
4706	169020.30964493772	104330.26262345351	272.124
4707	169020.32419120232	104330.18425936345	272.13599999999997
4708	169020.4019275125	104330.11909950525	272.127
4709	169020.83503888274	104330.1308549298	272.147
4710	169021.98533729062	104329.96129411738	272.15
4711	169022.61368618318	104329.92425577994	272.175
4712	169023.2426793994	104329.80732031632	272.192
4713	169023.91641377457	104329.74337983597	272.2
4714	169024.58698147463	104329.63456566446	272.221
4715	169025.234339628	104329.56719349232	272.226
4716	169025.88229677745	104329.46552794427	272.23400000000004
4717	169026.53937394812	104329.40597696789	272.202
4718	169027.19898271028	104329.33660996147	272.159
4719	169028.46936902194	104329.22439527139	272.226
4720	169029.05851024314	104329.08321733121	272.293
4721	169029.66722033525	104328.987343085	272.37
4722	169030.25327443687	104328.81222930271	272.399
4723	169030.86366740108	104328.74416851345	272.406
4724	169031.4657618297	104328.53796852008	272.421
4725	169032.1077692138	104328.50413200445	272.435
4726	169032.7271272725	104328.45519804675	272.42900000000003
4727	169033.33920981706	104328.38009912428	272.464
4728	169033.9729086513	104328.3098980803	272.52
4729	169034.58217520994	104328.19159521628	272.593
4730	169035.22869486193	104328.19207095262	272.621
4731	169035.86442523135	104328.0529154595	272.618
4732	169036.47566307167	104328.01433405373	272.656
4733	169037.1085239621	104327.91280085687	272.634
4734	169037.7046017903	104327.8259657165	272.66900000000004
4735	169038.26757950024	104327.68840214796	272.72
4736	169038.77200699755	104327.53653861396	272.777
4737	169039.3412965814	104327.4616569262	272.82
4738	169039.9230185424	104327.30135913566	272.84
4739	169040.5598982513	104327.23914175946	272.841
4740	169041.14564048193	104327.0187949175	272.816
4741	169041.77599136083	104326.92114624847	272.81
4742	169042.34384078273	104326.78415681422	272.774
4743	169042.89122512288	104326.68565306999	272.82099999999997
4744	169043.5042708088	104326.67321781535	272.875
4745	169044.11233097827	104326.59291494824	272.918
4746	169044.8115317526	104326.65308929607	272.95
4747	169045.47203322116	104326.60004137363	272.906
